id	class	flag	verdict	detail	pass
15862	skills-plugins	fix-mech	noise	plugin SKU internal	manual
15933	skills-plugins	fix-mech	dup	plugin creator sharing validation — 校验已有	manual
16119	skills-plugins	fix-mech	noise	admin skills internal	manual
16129	skills-plugins	fix-mech	noise	skills dir cleanup internal	manual
16141	skills-plugins	fix-mech	noise	prompt expansion pastes internal	manual
16196	perf	fix-mech	noise	collab cpu internal	manual
16309	security-secrets	fix-mech	dup	preserve managed deny-read escalation — deny-read 已有	manual
16311	security-secrets	fix-mech	noise	auth.json leak tests internal	manual
16329	file-edit	fix-mech	noise	RequestPermissions ApplyPatch internal	manual
16331	file-edit	fix-mech	noise	personality prompt patch internal	manual
16378	skills-plugins	fix-mech	noise	plugin service dispose internal	manual
16437	bugfix	fix-mech	noise	thinking indicator internal	manual
16439	bugfix	fix-mech	noise	tool calls no text internal	manual
16452	bugfix	fix-mech	noise	empty sessions save internal	manual
16483	bugfix	fix-mech	noise	isComplete flag internal	manual
16506	bugfix	fix-mech	noise	useSlashCommand telemetry internal	manual
16510	bugfix	fix-mech	noise	system prompts endpoint internal	manual
16547	bugfix	fix-mech	dup	0600 config.yaml — 文件权限已有	manual
16552	bugfix	fix-mech	noise	telemetry docs internal	manual
16568	bugfix	fix-mech	noise	yolo diff apply internal	manual
16579	bugfix	fix-mech	dup	stop agent loop on abort — 中止已有	manual
16581	bugfix	fix-mech	noise	auth packages internal	manual
16587	bugfix	fix-mech	noise	heredoc EOF spaces internal	manual
16590	bugfix	fix-mech	dup	max depth file indexing — 深度限已有	manual
16596	bugfix	fix-mech	noise	auth truncated internal	manual
16621	bugfix	fix-mech	noise	message content tool calls internal	manual
16622	bugfix	fix-mech	noise	find/replace empty lines internal	manual
16628	bugfix	fix-mech	noise	indexing race internal	manual
16629	bugfix	fix-mech	noise	circular import internal	manual
16637	bugfix	fix-mech	noise	--rule improvements internal	manual
16655	bugfix	fix-mech	dup	tool content tag escape — 标签转义已有	manual
16676	bugfix	fix-mech	boundary	drag overlay close — their UI	manual
16679	bugfix	fix-mech	noise	className quote internal	manual
16685	bugfix	fix-mech	dup	skip indexing home dir — 索引边界已有	manual
16704	bugfix	fix-mech	noise	profile URI internal	manual
16722	bugfix	fix-mech	noise	abort listeners internal	manual
16748	bugfix	fix-mech	noise	grep escaped chars internal	manual
16771	bugfix	fix-mech	noise	system prompt word internal	manual
16774	bugfix	fix-mech	noise	indexing toggle copy internal	manual
16826	bugfix	fix-mech	noise	aborts fix internal	manual
16864	bugfix	fix-mech	noise	edit rules button internal	manual
16872	bugfix	fix-mech	noise	env type exceptions internal	manual
16875	bugfix	fix-mech	noise	queue messages binary internal	manual
16882	bugfix	fix-mech	noise	safeParse logging internal	manual
16909	bugfix	fix-mech	noise	indexing not starting internal	manual
16911	bugfix	fix-mech	noise	indexing broken internal	manual
16923	bugfix	fix-mech	boundary	alternating colors — their UI	manual
16924	bugfix	fix-mech	boundary	bolt icon — their UI	manual
16949	bugfix	fix-mech	noise	permissions messenger internal	manual
17038	bugfix	fix-mech	noise	empty file insert internal	manual
17062	bugfix	fix-mech	noise	empty addedLines internal	manual
17089	bugfix	fix-mech	noise	indexing unsupported CPUs internal	manual
17094	bugfix	fix-mech	noise	tiptap undo internal	manual
19565	models-routing	fix-mech	noise	llama.cpp URL internal	manual
19718	security-secrets	fix-mech	noise	token/credential regex internal	manual
19719	security-secrets	fix-mech	noise	secret passing tests internal	manual
19720	security-secrets	fix-mech	noise	secret declarations CI internal	manual
19728	remote-cloud	fix-mech	dup	skip remote URIs MCP cwd — workdir 已有	manual
19738	remote-cloud	fix-mech	noise	cmd.exe WSL wrap internal	manual
19824	memory-context	fix-mech	dup	compact dangling tool calls — compaction 已有	manual
19866	ui-ux	fix-mech	noise	config listeners internal	manual
19893	ui-ux	fix-mech	noise	tab/esc reserved internal	manual
19945	ui-ux	fix-mech	boundary	focus chat status bar — their UI	manual
19954	ui-ux	fix-mech	boundary	close sidebar cmd+l — their UI	manual
20222	mcp-tools	fix-mech	noise	coerce args schema internal	manual
20228	mcp-tools	fix-mech	noise	object args parsing internal	manual
20232	mcp-tools	fix-mech	dup	validate required tool params — 参数校验已有	manual
20252	mcp-tools	fix-mech	noise	mcp policies dedup internal	manual
20260	mcp-tools	fix-mech	noise	tool call truncation internal	manual
20279	mcp-tools	fix-mech	noise	json mcp loading internal	manual
20287	mcp-tools	fix-mech	noise	mcp status tests internal	manual
20304	mcp-tools	fix-mech	boundary	status icons — their UI	manual
20313	mcp-tools	fix-mech	noise	sanitize mcp names internal	manual
20332	mcp-tools	fix-mech	noise	streaming tool states internal	manual
20333	mcp-tools	fix-mech	noise	invalid args internal	manual
20354	mcp-tools	fix-mech	noise	cmd windows MCP internal	manual
20356	mcp-tools	fix-mech	noise	fontSize internal	manual
20357	mcp-tools	fix-mech	dup	PATH for mcp connections — env 已有	manual
20366	mcp-tools	fix-mech	noise	server_name display internal	manual
20379	mcp-tools	fix-mech	noise	MCP attributes internal	manual
20410	shell-tools	fix-mech	dup	restrict terminal spawn local-only — 本地限定已有	manual
20424	shell-tools	fix-mech	noise	pastes Terminal/Ghostty internal	manual
21000	other	fix-mech	noise	jq short circuit internal	manual
23042	models-routing	fix-mech	noise	LM Studio enricher internal	manual
24614	skills-plugins	fix-mech	noise	skill load reliability internal	manual
26508	shell-tools	fix-mech	dup	PTY fd cleanup — 进程清理已有	manual
26515	shell-tools	fix-mech	dup	prevent SIGHUP kills PTY — 信号处理已有	manual
26519	shell-tools	fix-mech	noise	isBinary false-positive internal	manual
26531	shell-tools	fix-mech	noise	newline shell wrapping internal	manual
26538	shell-tools	fix-mech	dup	PTY exhaustion+orphan MCP leaks — 孤儿回收已有（G7 同族）	manual
26545	shell-tools	fix-mech	boundary	escape in shell mode — their UI	manual
26552	shell-tools	fix-mech	dup	reap orphaned descendants PTY abort — 进程树回收已有（G7）	manual
26561	shell-tools	fix-mech	dup	shell output to model on cancel — 取消语义已有	manual
26563	shell-tools	fix-mech	dup	destroy PTY on kill — fd 回收已有	manual
26571	shell-tools	fix-mech	noise	shell:true .cmd internal	manual
26582	shell-tools	fix-mech	noise	quota threshold internal	manual
26586	shell-tools	fix-mech	dup	PTY descriptor leak — 同上	manual
26626	shell-tools	fix-mech	noise	shell spawn windows internal	manual
26629	shell-tools	fix-mech	noise	winpty internal	manual
26637	shell-tools	fix-mech	noise	enableInteractiveShell internal	manual
26683	bugfix	fix-mech	dup	rollback multi-turn on cancel — 回滚已有	manual
26692	bugfix	fix-mech	dup	preserve empty text turns w/ tools — 转录保真已有	manual
26704	bugfix	fix-mech	dup	task cancellation aborts loop — 取消已有	manual
26707	bugfix	fix-mech	dup	enforce HTTPS credentials — TLS 已有	manual
26731	bugfix	fix-mech	dup	dynamic fallback exhausted quota — 配额回退已有	manual
26736	bugfix	fix-mech	noise	restricted preview fallback internal	manual
26744	bugfix	fix-mech	dup	snapshot recovery across sessions — 恢复已有	manual
26754	bugfix	fix-mech	noise	yolo redirection internal	manual
26765	bugfix	fix-mech	noise	snapshotter model config internal	manual
26771	bugfix	fix-mech	dup	respect explicit model after quota — 模型选择已有	manual
26776	bugfix	fix-mech	noise	empty log guard internal	manual
26790	bugfix	fix-mech	noise	agent mode disconnect internal	manual
26793	bugfix	fix-mech	noise	generalist profile internal	manual
26799	bugfix	fix-mech	noise	list suggestion internal	manual
26801	bugfix	fix-mech	noise	async experiments boot internal	manual
26808	bugfix	fix-mech	dup	ACP stdout pollution SessionEnd hooks — stdout 洁净已有	manual
26812	bugfix	fix-mech	dup	prevent YOLO downgrade — 模式保护已有	manual
26814	bugfix	fix-mech	noise	IDE listeners internal	manual
26837	bugfix	fix-mech	noise	quota footer internal	manual
26843	bugfix	fix-mech	dup	stop when declinable cancelled — 取消语义已有	manual
26849	bugfix	fix-mech	noise	stale retry state internal	manual
26855	bugfix	fix-mech	dup	BeforeModel partial override — hooks 已有	manual
26856	bugfix	fix-mech	dup	BeforeModel override propagate — hooks 已有	manual
26871	bugfix	fix-mech	dup	policy rules replace hardcoded ASK_USER denial — 策略引擎已有	manual
26879	bugfix	fix-mech	dup	harden replay semantics — 回放已有	manual
26880	bugfix	fix-mech	dup	allowRedirect policy engine — 策略已有	manual
26883	bugfix	fix-mech	noise	policy toolName required internal	manual
26884	bugfix	fix-mech	noise	Ctrl+D buffer internal	manual
26892	bugfix	fix-mech	noise	footer dup cancel internal	manual
26893	bugfix	fix-mech	noise	tool_call_update meta internal	manual
26902	bugfix	fix-mech	noise	LSP 3.18 identifiers internal	manual
26908	bugfix	fix-mech	noise	policy ALLOW exit_plan_mode internal	manual
26914	bugfix	fix-mech	dup	'ask' decision BeforeTool — hooks 决策已有	manual
26915	bugfix	fix-mech	boundary	Esc instruction footer — their UI	manual
26934	bugfix	fix-mech	noise	keybinding formatters internal	manual
26948	bugfix	fix-mech	noise	preserve prompt cancel internal	manual
26975	bugfix	fix-mech	noise	OTLP paths internal	manual
26976	bugfix	fix-mech	noise	auth handshake spec internal	manual
26988	bugfix	fix-mech	noise	policies auto-save revert internal	manual
27000	bugfix	fix-mech	noise	rejections telemetry internal	manual
27008	bugfix	fix-mech	dup	exclude EnterPlanMode YOLO — 模式工具限制已有	manual
27013	bugfix	fix-mech	noise	policy persistence race internal	manual
27019	bugfix	fix-mech	noise	sub-agents register internal	manual
27020	bugfix	fix-mech	noise	shortcuts help dismiss internal	manual
27035	bugfix	fix-mech	noise	corrupted token file internal	manual
27036	bugfix	fix-mech	dup	loop detection false positives prefixes — 环路检测精度已有	manual
27041	bugfix	fix-mech	noise	safeJsonStringify internal	manual
27047	bugfix	fix-mech	noise	hook registration logging internal	manual
27050	bugfix	fix-mech	noise	Windows agent prompt internal	manual
27057	bugfix	fix-mech	noise	escaped interpolation internal	manual
27090	bugfix	fix-mech	noise	/policy display internal	manual
27096	bugfix	fix-mech	noise	policy rule source internal	manual
27123	bugfix	fix-mech	noise	telemetry truncate internal	manual
27124	bugfix	fix-mech	dup	warnings invalid hook events — 配置校验已有	manual
27135	bugfix	fix-mech	noise	default all tools subagents internal	manual
27138	bugfix	fix-mech	noise	home/end conflict internal	manual
27145	bugfix	fix-mech	noise	hooks migrate internal	manual
27152	bugfix	fix-mech	noise	yolo redirection internal	manual
27161	bugfix	fix-mech	noise	/hooks disable internal	manual
27174	bugfix	fix-mech	noise	dedup hooks tests internal	manual
27180	bugfix	fix-mech	noise	interactive check internal	manual
27217	bugfix	fix-mech	noise	acp auth field internal	manual
27253	bugfix	fix-mech	dup	prevent server name spoofing — 防冒名已有	manual
27258	bugfix	fix-mech	dup	DiscoveredTool policy engine — 策略引擎已有	manual
27303	bugfix	fix-mech	noise	compression tests internal	manual
27314	bugfix	fix-mech	noise	auth type integ test internal	manual
27386	bugfix	fix-mech	noise	model reverting changes internal	manual
27438	bugfix	fix-mech	noise	empty chunk retry internal	manual
27442	bugfix	fix-mech	noise	FolderTrust restart internal	manual
27443	bugfix	fix-mech	noise	import.meta polyfill internal	manual
27451	bugfix	fix-mech	noise	tool args mutate internal	manual
27452	bugfix	fix-mech	dup	oauth_creds.json permissions — 文件权限已有	manual
27477	bugfix	fix-mech	noise	GEMINI_API_KEY empty internal	manual
27491	bugfix	fix-mech	noise	checkpoints docs path internal	manual
27535	bugfix	fix-mech	noise	YOLO custom slash internal	manual
27579	bugfix	fix-mech	dup	restrict oauth_creds perms — 同上	manual
27594	mcp-tools	fix-mech	noise	MCP tool titles internal	manual
27597	mcp-tools	fix-mech	dup	prevent SSRF MCP OAuth discovery — SSRF 防护已有（G5 同族）	manual
27598	mcp-tools	fix-mech	noise	proxy redirect URI internal	manual
27600	mcp-tools	fix-mech	noise	OAuth client ID internal	manual
27602	mcp-tools	fix-mech	dup	prevent blacklist bypass mcp list — 名单绕过防护已有	manual
27603	mcp-tools	fix-mech	noise	MCP compliance internal	manual
27604	mcp-tools	fix-mech	noise	GCal date field internal	manual
27605	mcp-tools	fix-mech	noise	OAuth refresh tokens internal	manual
27606	mcp-tools	fix-mech	dup	respect NO_PROXY MCP — 代理已有	manual
27609	mcp-tools	fix-mech	noise	nullable array types internal	manual
27610	mcp-tools	fix-mech	noise	tool explanation stream internal	manual
27611	mcp-tools	fix-mech	noise	mcp list untrusted internal	manual
27613	mcp-tools	fix-mech	noise	streaming ID collision internal	manual
27616	mcp-tools	fix-mech	noise	quota_project_id internal	manual
27617	mcp-tools	fix-mech	noise	oauth false cancel internal	manual
27623	mcp-tools	fix-mech	noise	premature MCP discovery internal	manual
27627	mcp-tools	fix-mech	noise	handleFallback oauth internal	manual
27629	mcp-tools	fix-mech	noise	messageBus policy internal	manual
27631	mcp-tools	fix-mech	noise	incomplete configs internal	manual
27635	mcp-tools	fix-mech	noise	OAuth hang non-interactive internal	manual
27638	mcp-tools	fix-mech	noise	acp/zed race internal	manual
27640	mcp-tools	fix-mech	dup	subagents qualified MCP names — 命名限定已有	manual
27641	mcp-tools	fix-mech	dup	sanitize MCP qualified names — 名称消毒已有	manual
27647	mcp-tools	fix-mech	noise	WWWAuthenticate OAuth internal	manual
27650	mcp-tools	fix-mech	noise	MCP discovery skipped internal	manual
27651	mcp-tools	fix-mech	noise	GEMINI_CLI env internal	manual
27655	mcp-tools	fix-mech	noise	mcp init wait acp internal	manual
27656	mcp-tools	fix-mech	noise	tool call IDs internal	manual
27662	mcp-tools	fix-mech	noise	OAuth message server name internal	manual
